"titleType","year","runtime","adult","director","writer","unknown","action","adventure","animation","children","comedy","crime","documentary","drama","fantasy","film-noir","horror","musical","mystery","romance","sci-fi","thriller","war","western"
"movie","1994","83","0","nm0781842","nm0698493,nm0001878,nm0516598,nm0000720,nm0958387","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","141","0","nm0000116","nm0000116,nm0956022,nm0584770,nm0436687","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1993","94","0","nm0001756","nm0011623,nm0397411","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1993","139","0","nm0000217","nm0923585,nm0168379,nm0000217","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1994","104","0","nm0000484","nm0045301,nm0677943,nm0211823","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","88","0","nm0003031","nm0786564,nm0003031","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1993","88","0","nm0192090","nm0192090","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1993","130","0","nm0001532","nm0672015,nm0498963,nm0000948,nm0036714","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1993","115","0","nm0000154","nm0390708,nm0534352","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","125","0","nm0001060","nm0277590,nm0802020,nm0228908","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","108","0","nm0809321","nm0000184,nm0404754,nm0441718,nm0719734,nm0651592","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0"
"movie","1993","104","0","nm0000316","nm0788526,nm0151362,nm0000316","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","95","0","nm0000691","nm0000691","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1993","102","0","nm0380705","nm0380705,nm0438320","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1993","104","0","nm0417708,nm0608084","nm0071970,nm0750344,nm0004412","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"movie","1993","105","0","nm0378893","nm0241416,nm0521739","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","82","0","nm0790715","nm0790715,nm0938774,nm0779592,nm0345488,nm0563397","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","90","0","nm0858525","nm0777442,nm0253214,nm0178769,nm0877425,nm0877901","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1990","127","0","nm0958387","nm0748022","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0"
"movie","1989","126","0","nm0000318","nm0004170,nm0358334,nm0803730","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1940","88","0","nm0272568,nm0373429,nm0414144,nm0455741,nm0527217,nm0730860,nm0789313","nm0172830,nm0780799,nm0257481,nm0810324,nm0183183,nm0754836,nm0672093,nm0061284,nm0670328,nm0850895","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","110","0","nm0000361","nm0312367,nm0462895,nm0001873,nm0001801","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"movie","1996","93","0","nm0276169","nm0000175,nm0568313,nm0276169","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"movie","1996","81","0","nm0295007","nm0294997,nm0783536,nm0295007,nm0161003","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"short","1995","30","0","nm0661910","nm0048276,nm0661910","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1996","113","0","nm0000338","nm0218621,nm0618800","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","114","0","nm0125803,nm0268380","nm0266673,nm0622240","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","95","0","nm0001723","nm0001471,nm0725075,nm0790775,nm0087904,nm0001723,nm0644203","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0"
"movie","1996","90","0","nm0762541","nm0777442,nm0253323,nm0438226,nm0073790,nm0956785","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","87","0","nm0012155","nm0301362,nm0301826,nm0000709,nm0441623,nm0012155","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1982","92","0","nm0000907","nm0825799,nm0658850","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1975","100","0","nm0865709","nm0846884,nm0081052","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"movie","1957","83","0","nm0829038","nm0320564,nm0876564","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1961","129","0","nm0842582","nm0477696,nm0842582","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1950","74","0","nm0414144,nm0314671,nm0527217","nm0674518,nm0670328,nm0672093,nm0780799,nm0382548,nm0109205,nm0716206,nm0027011,nm0727370,nm0710683,nm0850895","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"movie","1964","139","0","nm0829038","nm0909556,nm0196119,nm0871308","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"movie","1951","75","0","nm0314671,nm0414144,nm0527217,nm0455741","nm0140902,nm0382548,nm0780799,nm0670328,nm0672093,nm0727370,nm0052520,nm0183183,nm0447039,nm0335469,nm0400056,nm0174974,nm0649603,nm0906929,nm0404717","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"movie","1996","120","0","nm0525303","nm0000636,nm0668902,nm0525303","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"video","1996","81","0","nm0832309","nm0566407,nm0774792,nm0166256,nm0254645,nm0615780,nm0744429","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1982","115","0","nm0000229","nm0558953","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0"
"video","1996","85","0","nm0817770","nm0000175,nm0074373,nm0817770","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1992","102","0","nm0000209","nm0000209","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1986","84","0","nm0793802","nm0295357,nm0226863,nm0095685,nm0805824,nm1992327","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"movie","1962","129","0","nm0612322","nm0497369,nm0285210","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1971","91","0","nm0000797","nm0383359","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1951","92","0","nm0936404","nm0636002,nm0060915","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"movie","1933","69","0","nm0564970","nm0436095,nm0748438,nm0790654,nm0674759","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"movie","1986","116","0","nm0611683","nm0927074,nm0069282,nm0272511","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1940","124","0","nm0035899,nm0527217,nm0019282,nm0414144,nm0373429,nm0730860,nm0789313,nm0359610,nm0359457,nm0766402,nm0272568,nm1968474","nm0810324,nm0672093,nm0754836,nm0670328,nm0821707,nm0335296,nm6773872,nm0226679,nm0335469,nm0400056,nm0086293,nm0687624,nm0390839,nm0942687,nm0372604,nm0538164,nm0373871,nm0668998,nm0266338,nm0553200,nm0857936,nm0827963,nm0572689,nm0257481","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"movie","1988","103","0","nm0499724","nm0914058","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1956","98","0","nm0928208","nm0401738,nm0088726,nm1051864,nm0000636","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"movie","1969","110","0","nm0001351","nm0001279","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"movie","1981","97","0","nm0000484","nm0000484","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"video","1992","95","0","nm0709752","nm0428423,nm0002211,nm0868209","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1983","105","0","nm0281507","nm0024388","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"video","1993","91","0","nm0613981","nm0002211,nm0868209","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1982","104","0","nm0198765","nm0908890,nm0392792,nm0332417","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1979","117","0","nm0742341","nm0827839,nm0030663,nm0527567,nm0527582","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","2023","90","0","nm1100565","nm0372773,nm0392792","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1963","119","0","nm0000033","nm0238898,nm0402805","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1958","86","0","nm0947105,nm0234893","nm0800796,nm0510989,nm0589614","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"movie","1945","78","0","nm0936404","nm0829044,nm0531878,nm0507932","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1976","116","0","nm0193303","nm0544912,nm0634368,nm0193303","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1976","98","0","nm0000361","nm0000175,nm0169548","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1976","111","0","nm0001149","nm0783544","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1979","143","0","nm0936404","nm0734472,nm0515245,nm0287669","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"movie","1989","107","0","nm0000638","nm0734472,nm0000638,nm0071790,nm0521739","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"movie","1978","110","0","nm0459170","nm0414448,nm0143558,nm0940125,nm0139591","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0"
"movie","1978","116","0","nm0844358","nm0001940,nm0331956,nm0755274","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1983","99","0","nm0023469","nm0001940,nm0558577,nm0331956,nm0874100,nm0437393","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1996","98","0","nm0001378","nm0021433,nm0580559","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","107","0","nm0867262","nm0578128,nm0867225,nm0867262,nm0870802","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1997","88","0","nm0240797","nm0270936,nm0458517","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1997","86","0","nm0683578","nm0560469,nm0907929","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","192","0","nm0000231","nm0729151,nm0929349,nm0000231","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","106","0","nm0740213","nm0367838,nm0665704","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","111","0","nm0000576","nm0000576","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","112","0","nm0911061","nm0000808","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1992","105","0","nm0000778","nm0261294","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1994","103","0","nm0000626","nm0296785,nm0000626","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","119","0","nm0001501","nm0155009,nm0000519,nm0339737","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1994","111","0","nm0814085","nm0456017,nm0946244,nm0312264,nm0814085,nm0946245","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1993","98","0","nm0001093","nm0001093,nm0196967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1993","121","0","nm0000134","nm0001590","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","114","0","nm0000770","nm0686233","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","188","0","nm0000265","nm0142577,nm0000265,nm3004592","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1993","130","0","nm0181902,nm0418883","nm0418883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"movie","1996","116","0","nm0001880","nm0242059","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"movie","1996","103","0","nm0003418","nm0425957,nm0688279","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"movie","1996","79","0","nm0783139","nm0001094,nm0456732,nm0731271,nm0089237","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"movie","1964","95","0","nm0000040","nm0000040,nm0816143,nm0313570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"movie","1996","93","0","nm0000965","nm0920543,nm0388076","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","103","0","nm0933505","nm0326118,nm0363326","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","98","0","nm0000362","nm0001094,nm0443582,nm0842523","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1940","112","0","nm0002030","nm0829330,nm0058129,nm0759029","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1958","128","0","nm0000033","nm0178785,nm0853138,nm0092267,nm0092268,nm0027173","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"movie","1959","136","0","nm0000033","nm0499626","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1960","125","0","nm0000697","nm0000697,nm0224634","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1959","121","0","nm0000697","nm0000697,nm0224634,nm0858329,nm0517615","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1942","102","0","nm0002031","nm0258493,nm0258525,nm0462321,nm0122417,nm0019706,nm0732452","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0"
"movie","1941","100","0","nm0001379","nm0001379,nm0358591","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"movie","1964","170","0","nm0002030","nm0503585,nm0789737","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"movie","1954","113","0","nm0000697","nm0000697,nm0853138,nm0499626","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1953","118","0","nm0943758","nm0874308,nm0402848,nm0226538","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1950","110","0","nm0000697","nm0102818,nm0000697,nm0551261","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"movie","1946","102","0","nm0000033","nm0372942,nm0000033,nm0285218,nm0644048","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0"
"movie","1955","106","0","nm0000033","nm0371088,nm0230196,nm0178785","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0"
"movie","1938","102","0","nm0002031,nm0445033","nm0706993,nm0589316,nm0500284","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1955","118","0","nm0001415","nm0825705,nm0651585","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1934","91","0","nm0886754","nm0352443,nm0329304,nm0358591","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"movie","1940","92","0","nm0001328","nm0496468,nm0372942,nm0531269,nm0753452","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1956","167","0","nm0268513,nm0027183","nm0688117,nm0268513,nm0673279,nm0894523","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1946","130","0","nm0001008","nm0329304,nm0352443,nm0001008,nm0842485,nm0827821,nm0933858","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1938","102","0","nm0001328","nm0629580,nm0928444","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1951","105","0","nm0001379","nm0286163,nm0012938,nm0001379,nm0171924,nm0896830","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"movie","1958","108","0","nm0112218","nm0112218,nm0688117,nm0931783","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1941","64","0","nm0035899,nm0272568,nm0414144,nm0455741,nm0730860,nm0789313,nm0254675","nm0335469,nm0400056,nm0257481,nm0670328,nm0061284,nm0727370,nm0821707,nm0810324,nm0008673,nm2927785","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"movie","1971","82","0","nm0000095","nm0000095,nm0741582","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0"
"movie","1972","110","0","nm0006916","nm0488373","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1967","111","0","nm0671957","nm0628058,nm0000914,nm0001801","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1954","105","0","nm0000033","nm0461425","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"movie","1955","111","0","nm0712947","nm0827856,nm0795730,nm0712947","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1951","122","0","nm0001415","nm0931783,nm0766665","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1996","130","0","nm0001232","nm0018735,nm0438989","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1989","103","0","nm0006487","nm0174934,nm0006487,nm0113272","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1960","128","0","nm0836328","nm0731679,nm0000041,nm0077159,nm0368074,nm0628305,nm0644823","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"movie","1962","218","0","nm0000180","nm0004122,nm0933858","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"movie","1987","128","0","nm0000694","nm0000694,nm0359563,nm0718637,nm0252065","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1949","104","0","nm0715346","nm0001294,nm0000080,nm0466099,nm0715346","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"movie","1977","93","0","nm0000095","nm0000095,nm0108613","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1981","149","0","nm0000583","nm0000583,nm0118164","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"movie","1983","111","0","nm0287025","nm0287025","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1979","96","0","nm0000095","nm0000095,nm0108613","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1990","115","0","nm0001054,nm0001053","nm0001054,nm0001053,nm0358591","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1948","126","0","nm0001379","nm0001379,nm0871252","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1963","172","0","nm0836328","nm0108595,nm0165412,nm0122446","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"movie","1978","183","0","nm0001047","nm0001047,nm0913346,nm0307311,nm0714793,nm0000658","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"movie","1986","107","0","nm0000464","nm0000464","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1967","127","0","nm0742341","nm0668914,nm0682757,nm0237543","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1940","125","0","nm0000122","nm0000122","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1946","114","0","nm0001328","nm0001203,nm0102824,nm0299154,nm0151452","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"movie","1959","212","0","nm0943758","nm0908753,nm0876562,nm0000683,nm0027173,nm0067103,nm0296737","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1982","191","0","nm0000277","nm0109300","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1984","141","0","nm0423646","nm0732430","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"movie","1985","101","0","nm0002120","nm0433653,nm0002120,nm0117530,nm0074719","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1975","129","0","nm0001379","nm0001379,nm0384283,nm0456017","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1996","105","0","nm0382956","nm0764982,nm0382956","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1996","117","0","nm0619762","nm0471247,nm0619762,nm0845907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1996","87","0","nm0609549","nm0609549","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"movie","1997","101","0","nm0005726","nm0569474","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","100","0","nm0001162","nm0330565","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1996","97","0","nm0230695","nm0230695,nm0173928","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1991","104","0","nm0001814","nm0001814,nm0000636","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1997","94","0","nm0325776,nm0089940","nm0310319,nm0333949,nm0879318,nm0925276,nm0875740","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"movie","1997","98","0","nm0893659","nm0726472","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","110","0","nm0747849","nm0724514,nm0521739","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","101","0","nm0027271","nm0095460,nm0864880,nm0238256","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","81","0","nm0300265,nm0325196","nm0082772,nm0335666,nm0493857,nm0443855,nm0335469,nm0957798,nm0560329,nm0326814,nm0436314,nm0322368,nm0316727,nm0606407,nm1190000,nm0548211,nm0118333,nm0152284,nm0142200,nm0278181,nm0424666,nm0389445,nm0699213,nm0710181,nm1786806,nm0563602,nm0234837,nm0460146,nm0300265","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"movie","1995","175","0","nm0500988","nm0401076,nm0500988","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"movie","1995","115","0","nm0001219","nm0003298","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1995","100","0","nm0000127","nm0000552,nm0528487,nm0614151,nm0524710,nm0662134","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"movie","1996","108","0","nm0000247","nm0003662","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1995","99","0","nm0743239","nm0712575,nm0743239","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1994","95","0","nm0003423","nm0006639,nm0003369,nm0256779","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"movie","1995","139","0","nm0001994","nm0788991","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0"
"movie","1995","128","0","nm0001532","nm0378144,nm0861636","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1995","109","0","nm0000850","nm0000850","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1995","108","0","nm0002044","nm0271022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"movie","1995","102","0","nm0000778","nm0436543,nm0588903,nm0919386,nm0854502,nm0953790,nm0207365","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"movie","1995","135","0","nm0721817","nm0705474,nm0878638","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"movie","1995","89","0","nm0620290","nm0620290","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"movie","1995","98","0","nm0001353","nm0223320,nm0044866,nm0001353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"movie","1994","111","0","nm0179216","nm0179215,nm0179216,nm0064530","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"movie","1994","99","0","nm0001392","nm0909638,nm0001392","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0"
"movie","1994","123","0","nm0001403","nm0723351","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"movie","1995","89","0","nm0331998","nm0663933,nm0506597","0","0","1","0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","0"
"movie","1994","123","0","nm0000110","nm0791217,nm0480641,nm0001104","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"movie","1995","108","0","nm0000600","nm0601881","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"tvMiniSeries","1995","180","0","nm0276169","nm0276169,nm0000175","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1995","98","0","nm0192090","nm0192090,nm0779011","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"movie","1995","98","0","nm0000118","nm0943909,nm0798103,nm0727211,nm0455785,nm0385430,nm0796795,nm0837917","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"movie","1994","141","0","nm0637518","nm0002007,nm0829329,nm0001873,nm0587518","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"movie","1994","112","0","nm0000127","nm0000127","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
