"","userID","filmID","rating","timestamp"
"15946",262,754,3,879794446
"15947",30,300,4,875988577
"15948",94,960,4,891721317
"15949",106,48,3,881453290
"15950",13,413,5,882141458
"15951",343,97,4,876405893
"15952",313,497,5,891015144
"15953",10,183,5,877893020
"15954",234,420,1,892334852
"15955",33,750,4,891964188
"15956",7,388,4,891354090
"15957",189,478,5,893265123
"15958",305,920,5,886324410
"15959",405,1206,1,885548686
"15960",59,98,5,888204349
"15961",354,602,5,891217082
"15962",70,337,2,884065248
"15963",3,353,3,889237004
"15964",363,1227,2,891498720
"15965",311,386,4,884365654
"15966",268,664,2,875310745
"15967",405,230,2,885547953
"15968",57,596,3,883697378
"15969",343,474,5,876402668
"15970",354,663,5,891217717
"15971",94,722,3,891721851
"15972",297,95,3,875238814
"15973",59,200,5,888205370
"15974",244,1047,4,880606567
"15975",57,199,5,883698646
"15976",11,523,4,891904949
"15977",104,150,5,888465225
"15978",58,1101,1,892242891
"15979",92,402,4,875654189
"15980",406,661,3,882480481
"15981",13,771,1,882140070
"15982",417,64,5,879647326
"15983",123,706,5,879809943
"15984",387,227,4,886483195
"15985",422,853,4,879744014
"15986",405,62,1,885547996
"15987",98,744,3,880498935
"15988",206,1312,1,888179981
"15989",332,325,5,892484951
"15990",253,495,5,891628278
"15991",309,299,3,877370288
"15992",285,681,4,890595524
"15993",401,653,3,891033184
"15994",385,461,2,881135090
"15995",383,14,5,891192836
"15996",234,15,3,892079538
"15997",346,784,3,875263077
"15998",320,129,4,884748661
"15999",123,703,3,879873120
"16000",106,194,5,881450758
"16001",213,121,5,878870940
"16002",378,938,4,880332307
"16003",405,770,1,885548162
"16004",417,402,4,879649224
"16005",248,677,3,884534419
"16006",280,1059,3,891701278
"16007",404,326,2,883790366
"16008",405,1246,1,885546681
"16009",59,39,4,888205033
"16010",13,811,2,882398933
"16011",272,468,5,879455143
"16012",169,704,5,891359354
"16013",378,722,3,880055396
"16014",314,1088,1,877887356
"16015",44,193,3,878348521
"16016",15,888,3,879455473
"16017",404,747,4,883790430
"16018",160,563,3,876861799
"16019",416,531,3,888700659
"16020",104,311,3,888442485
"16021",303,383,3,879485165
"16022",331,81,5,877196702
"16023",108,10,5,879879834
"16024",416,220,4,878879168
"16025",314,1516,4,877891937
"16026",2,300,4,888550631
"16027",271,1,3,886106038
"16028",75,409,5,884050661
"16029",405,188,1,885547996
"16030",344,510,4,884901311
"16031",64,12,5,889738085
"16032",297,128,4,875239346
"16033",314,7,4,877886375
"16034",135,12,4,879857764
"16035",94,223,5,891721286
"16036",23,511,5,874785843
"16037",354,343,5,891180445
"16038",316,14,4,880853881
"16039",276,332,4,877584220
"16040",398,990,2,875651527
"16041",326,553,3,879877005
"16042",156,22,3,888186093
"16043",262,331,3,879961438
"16044",360,181,4,880355353
"16045",408,682,3,889679982
"16046",295,413,4,879517157
"16047",151,1100,4,879524586
"16048",401,198,4,891033370
"16049",234,186,3,892078567
"16050",402,126,4,876266741
"16051",338,605,3,879438275
"16052",312,136,5,891698613
"16053",343,214,4,876406604
"16054",1,164,3,876893171
"16055",405,577,1,885548093
"16056",330,71,5,876546236
"16057",343,132,5,876404880
"16058",82,481,4,878769668
"16059",249,218,3,879641322
"16060",318,325,4,884470149
"16061",424,1345,4,880859519
"16062",323,763,3,878739415
"16063",343,497,5,876408138
"16064",331,180,5,877196567
"16065",297,108,4,874955085
"16066",311,134,5,884364502
"16067",141,120,4,884585547
"16068",393,222,4,887744239
"16069",275,144,4,880314137
"16070",221,154,3,875245907
"16071",249,590,5,879572890
"16072",249,9,5,879572402
"16073",181,1376,1,878962496
"16074",429,510,5,882385542
"16075",338,305,4,879437548
"16076",58,482,5,884305220
"16077",274,88,4,878946677
"16078",16,601,5,877719333
"16079",102,634,2,888803148
"16080",162,596,4,877636370
"16081",87,8,5,879876447
"16082",280,69,4,891700242
"16083",393,377,4,887746824
"16084",346,94,3,875263845
"16085",399,816,4,882509927
"16086",274,111,4,878945541
"16087",94,714,4,891722278
"16088",101,123,2,877136186
"16089",92,721,3,875907596
"16090",211,454,3,879461498
"16091",194,99,3,879524643
"16092",28,89,4,881961104
"16093",290,825,2,880732271
"16094",327,420,2,887745840
"16095",360,13,3,880354315
"16096",339,524,5,891032737
"16097",354,528,4,891217610
"16098",251,475,2,886272407
"16099",385,292,3,879439728
"16100",56,746,4,892677162
"16101",13,563,1,882396913
"16102",432,222,4,889416012
"16103",256,1060,4,882153321
"16104",177,168,4,880130807
"16105",92,144,4,875810741
"16106",161,1265,2,891170745
"16107",22,357,5,878887443
"16108",111,332,4,891680028
"16109",18,774,3,880131878
"16110",421,473,4,892241389
"16111",435,779,2,884133284
"16112",286,1201,3,876522185
"16113",8,210,4,879362287
"16114",200,575,4,884130415
"16115",58,150,4,884304570
"16116",14,516,4,890881485
"16117",307,197,4,877122115
"16118",249,212,4,879572890
"16119",7,333,5,892130784
"16120",424,25,4,880859723
"16121",429,627,3,882385808
"16122",59,366,4,888204597
"16123",267,227,3,878973088
"16124",230,356,5,880484391
"16125",73,81,5,888626415
"16126",277,871,3,879543768
"16127",151,1016,2,879542939
"16128",8,258,5,879361482
"16129",269,504,3,891449551
"16130",91,317,5,891439090
"16131",296,45,5,884197419
"16132",401,602,4,891033497
"16133",244,161,4,880607990
"16134",126,751,3,887855342
"16135",339,194,4,891037070
"16136",222,301,3,877562748
"16137",176,749,4,886047176
"16138",228,326,1,889387216
"16139",308,100,5,887736797
"16140",119,615,2,886177206
"16141",90,517,2,891385787
"16142",401,384,3,891033603
"16143",387,430,3,886483150
"16144",328,157,5,885046344
"16145",194,127,5,879520813
"16146",246,117,3,884921767
"16147",22,208,5,878886607
"16148",257,1007,5,882050187
"16149",375,565,4,886621985
"16150",94,495,3,885873159
"16151",190,1312,2,891033445
"16152",354,199,4,891217130
"16153",210,952,3,887737488
"16154",6,510,5,883601393
"16155",281,258,2,881200457
"16156",174,414,3,886515591
"16157",5,219,3,875720744
"16158",405,1562,1,885549635
"16159",145,266,3,877343000
"16160",416,49,4,893142283
"16161",327,89,4,887744167
"16162",115,1007,5,881171982
"16163",398,216,5,875723337
"16164",378,417,3,880331938
"16165",385,484,4,879446591
"16166",178,228,5,882826556
"16167",168,818,4,884288270
"16168",109,761,3,880571831
"16169",354,87,3,891217482
"16170",416,865,4,878879130
"16171",425,39,4,878738335
"16172",374,265,5,880937779
"16173",339,1112,4,891033829
"16174",339,76,3,891034254
"16175",41,1,4,890692860
"16176",13,518,5,882140355
"16177",305,549,3,886325023
"16178",399,773,3,882345053
"16179",418,312,3,891282680
"16180",406,744,4,880131550
"16181",299,143,3,877880612
"16182",92,1013,3,890251484
"16183",26,332,3,891348192
"16184",344,237,3,884900353
"16185",334,791,4,891546257
"16186",287,201,5,875334962
"16187",378,48,5,880056701
"16188",91,134,4,891439353
"16189",416,32,2,888702297
"16190",303,550,2,879544021
"16191",138,185,4,879023853
"16192",363,128,5,891495371
"16193",429,45,3,882385118
"16194",393,196,4,887746015
"16195",387,1013,3,886480789
"16196",256,778,4,882164644
"16197",104,147,3,888466002
"16198",303,218,4,879484695
"16199",2,312,5,888552084
"16200",85,529,3,879456350
"16201",264,238,5,886122031
"16202",241,312,4,887249795
"16203",343,268,4,876402390
"16204",395,174,5,883763561
"16205",200,659,3,884129209
"16206",260,361,5,890618729
"16207",52,426,5,882922833
"16208",235,65,2,889655723
"16209",159,755,4,880557464
"16210",389,517,4,880087073
"16211",320,7,4,884748708
"16212",392,285,2,891037385
"16213",18,317,5,880132437
"16214",318,311,4,884470193
"16215",315,187,4,879799423
"16216",85,416,3,882995859
"16217",125,69,4,879454628
"16218",308,129,5,887736925
"16219",391,923,2,877400116
"16220",284,299,3,885329395
"16221",286,639,5,877531830
"16222",393,1090,2,889731840
"16223",239,491,3,889180411
"16224",297,183,4,875238984
"16225",223,845,2,891550193
"16226",180,422,4,877355568
"16227",189,134,5,893265239
"16228",58,198,3,884305123
"16229",130,287,5,874953291
"16230",95,401,3,880571389
"16231",2,278,4,888551745
"16232",345,25,3,884991384
"16233",425,185,2,878738853
"16234",38,418,5,892429347
"16235",28,449,1,881961394
"16236",397,893,1,882838796
"16237",145,269,5,879161577
"16238",216,404,3,880232970
"16239",429,1015,4,882386217
"16240",297,231,3,875239913
"16241",162,709,4,877636860
"16242",58,954,4,884305062
"16243",151,1263,4,879542389
"16244",38,1033,1,892433062
"16245",276,558,4,874792663
"16246",79,150,3,891271652
"16247",361,516,5,879440386
"16248",293,54,3,888907210
"16249",398,204,4,875716013
"16250",6,283,2,883599590
"16251",416,403,3,886316190
"16252",159,410,3,880557677
"16253",328,431,1,885047511
"16254",421,442,5,892241459
"16255",197,226,4,891410038
"16256",109,157,4,880577961
"16257",204,335,1,892391854
"16258",23,268,5,877817151
"16259",284,331,3,885329593
"16260",391,1100,4,877399423
"16261",350,588,5,882346986
"16262",429,734,4,882387757
"16263",398,31,3,875658967
"16264",311,492,4,884364465
"16265",6,303,4,883268322
"16266",416,720,3,886317540
"16267",262,580,3,879794667
"16268",406,611,5,879446718
"16269",181,9,4,878962675
"16270",416,894,4,885114446
"16271",267,272,4,878970503
"16272",346,121,4,874948703
"16273",96,50,5,884402977
"16274",94,1027,2,891723395
"16275",226,1116,3,883890262
"16276",286,155,4,877533640
"16277",398,228,5,875657926
"16278",374,279,3,880393811
"16279",16,9,5,877722736
"16280",177,432,4,880131123
"16281",263,422,5,891299630
"16282",411,1469,3,892845746
"16283",58,317,3,884305087
"16284",432,294,3,889416352
"16285",94,175,4,885870613
"16286",234,746,3,892334578
"16287",59,218,5,888206409
"16288",402,234,4,876266826
"16289",417,587,3,879647540
"16290",13,874,1,881515613
"16291",299,521,3,877880522
"16292",213,174,5,878955848
"16293",421,156,5,892241458
"16294",268,98,4,875309583
"16295",263,268,4,891296842
"16296",267,240,4,878970503
"16297",194,94,3,879528000
"16298",88,903,5,891037276
"16299",406,1046,3,879540358
"16300",366,442,5,888857866
"16301",213,567,4,878955941
"16302",345,534,3,884994136
"16303",409,202,3,881109347
"16304",311,168,4,884365406
"16305",243,196,4,879988298
"16306",4,50,5,892003526
"16307",82,222,3,876311365
"16308",424,261,3,880859115
"16309",8,127,5,879362123
"16310",327,587,4,887820761
"16311",416,769,4,878880154
"16312",87,238,3,879876734
"16313",297,470,3,874954611
"16314",405,349,1,885549903
"16315",1,230,4,878542420
"16316",392,98,5,891038979
"16317",240,335,3,885775745
"16318",269,254,1,891456565
"16319",283,1486,2,879297867
"16320",393,233,3,889730460
"16321",433,301,5,880585028
"16322",405,1045,2,885548633
"16323",428,689,5,885943651
"16324",363,401,2,891498365
"16325",200,596,4,876042824
"16326",391,195,2,877399618
"16327",43,691,5,883955884
"16328",330,133,5,876545625
"16329",405,431,3,885548785
"16330",327,734,2,887818540
"16331",198,65,2,884208241
"16332",130,111,5,874953825
"16333",343,48,3,876405697
"16334",371,174,4,877487751
"16335",393,327,5,887742798
"16336",373,97,3,877099178
"16337",280,734,2,891700475
"16338",102,384,3,888801577
"16339",104,245,2,888442404
"16340",338,581,5,879438419
"16341",83,976,3,880307382
"16342",15,590,2,879455821
"16343",171,305,3,891034606
"16344",276,135,5,874787441
"16345",234,286,3,891228196
"16346",243,316,5,879989217
"16347",398,500,3,875658898
"16348",145,982,1,879161805
"16349",301,356,5,882075994
"16350",8,188,5,879362356
"16351",393,71,3,889554977
"16352",58,123,4,884650140
"16353",397,56,5,882839517
"16354",18,608,4,880130713
"16355",315,745,3,879821120
"16356",344,208,5,884901290
"16357",426,479,5,879444473
"16358",435,240,3,884133818
"16359",393,94,4,889731465
"16360",79,251,5,891271545
"16361",83,567,4,880307724
"16362",153,322,2,881370900
"16363",343,62,2,876406707
"16364",321,514,5,879440109
"16365",349,9,4,879465477
"16366",398,275,4,875652760
"16367",59,520,5,888204877
"16368",72,87,4,880036638
"16369",417,435,3,879648478
"16370",13,376,1,882399219
"16371",432,619,4,889416352
"16372",399,549,3,882345120
"16373",339,153,4,891033932
"16374",303,1187,4,879485204
"16375",405,774,1,885547735
"16376",298,178,5,884127369
"16377",359,24,3,886453354
"16378",286,765,3,877533724
"16379",250,320,5,878089099
"16380",200,541,3,884130592
"16381",189,194,5,893265428
"16382",336,216,5,877757858
"16383",325,492,4,891477905
"16384",354,174,4,891218068
"16385",262,587,4,879793075
"16386",232,14,4,880062574
"16387",145,630,4,885557626
"16388",139,306,4,879537876
"16389",94,549,1,891723033
"16390",159,117,5,880486047
"16391",274,1,4,878945466
"16392",325,312,2,891477489
"16393",436,238,3,887769693
"16394",21,447,4,874951727
"16395",262,140,2,879794635
"16396",435,298,4,884130671
"16397",194,503,2,879523785
"16398",11,22,4,891904241
"16399",417,741,2,879646531
"16400",138,356,4,879024327
"16401",95,178,5,879197652
"16402",244,1053,3,880609089
"16403",36,309,4,882157327
"16404",340,422,4,884990583
"16405",251,294,4,886272249
"16406",249,299,4,879571489
"16407",234,781,3,892335372
"16408",326,172,4,879875431
"16409",244,255,2,880604077
"16410",343,381,3,876406978
"16411",200,123,4,884127568
"16412",154,89,5,879138910
"16413",104,353,3,888442202
"16414",425,317,2,878737841
"16415",393,49,4,889729674
"16416",95,181,4,879193353
"16417",274,150,5,878944679
"16418",347,1058,3,881652813
"16419",271,309,3,885844430
"16420",234,236,3,892079336
"16421",347,297,5,881652590
"16422",89,14,4,879441357
"16423",195,1417,4,891762646
"16424",406,481,5,879446588
"16425",430,10,4,877225726
"16426",336,1217,3,877757790
"16427",359,269,4,886453467
"16428",184,381,5,889909691
"16429",291,618,3,874805927
"16430",396,273,4,884646263
"16431",10,132,5,877893020
"16432",276,550,3,874792767
"16433",222,661,3,878182813
"16434",308,147,3,887739831
"16435",373,206,4,877104284
"16436",74,129,3,888333458
"16437",64,199,4,889737654
"16438",62,540,3,879376535
"16439",217,826,2,889070232
"16440",342,92,4,875320227
"16441",87,575,3,879876163
"16442",215,186,4,891435731
"16443",322,488,3,887313892
"16444",416,293,4,876696739
"16445",401,293,1,891031621
"16446",290,172,5,880474141
"16447",234,1047,3,892335501
"16448",115,181,4,881172049
"16449",243,69,3,879988298
"16450",363,155,2,891497712
"16451",82,356,4,878769888
"16452",189,174,5,893265160
"16453",94,1152,4,891721777
"16454",417,683,3,879647380
"16455",426,602,5,879444472
"16456",1,36,2,875073180
"16457",183,484,5,892323452
"16458",23,189,5,874785985
"16459",320,848,4,884749360
"16460",13,339,2,881514684
"16461",422,324,2,875129692
"16462",405,649,1,885546336
"16463",184,250,4,889907482
"16464",254,620,3,886474807
"16465",264,230,4,886122644
"16466",92,154,4,875657681
"16467",255,443,3,883216599
"16468",21,293,3,874951616
"16469",347,1027,2,881653087
"16470",168,280,2,884288033
"16471",276,186,5,874792018
"16472",344,1049,3,884901290
"16473",406,674,4,879792897
"16474",402,151,5,876266984
"16475",387,116,3,886480206
"16476",345,331,1,884901497
"16477",334,630,4,891547467
"16478",76,1155,3,879576233
"16479",398,653,4,875726730
"16480",157,292,5,874813703
"16481",18,522,4,880130393
"16482",280,779,4,891701897
"16483",123,479,3,879872540
"16484",387,417,3,886483669
"16485",181,1164,1,878962496
"16486",401,50,1,891034050
"16487",11,454,3,891903862
"16488",174,204,4,886452552
"16489",193,1405,4,889123926
"16490",393,1220,3,889554834
"16491",137,257,5,881433048
"16492",276,118,3,874786964
"16493",361,738,4,879441075
"16494",269,1437,3,891448522
"16495",429,1118,3,882387653
"16496",342,129,5,874984684
"16497",378,320,3,880317293
"16498",203,250,4,880434495
"16499",250,89,4,878092144
"16500",347,55,5,881653603
"16501",399,173,3,882349928
"16502",269,446,3,891451303
"16503",405,1315,1,885549942
"16504",370,658,4,879435033
"16505",381,303,5,892697982
"16506",333,275,4,891045031
"16507",152,22,5,882828490
"16508",402,478,5,876267206
"16509",400,688,3,885676316
"16510",116,902,2,890632956
"16511",270,1209,5,876956264
"16512",177,474,4,880130898
"16513",13,185,3,881515011
"16514",323,56,5,878739771
"16515",393,736,2,889730261
"16516",308,460,4,887737535
"16517",128,98,4,879967047
"16518",223,825,1,891550404
"16519",432,741,4,889415983
"16520",151,632,5,879528801
"16521",221,1133,4,875244289
"16522",189,637,5,893265380
"16523",128,1038,4,879967079
"16524",118,164,5,875385386
"16525",284,339,4,885328991
"16526",324,258,4,880575107
"16527",18,135,3,880130065
"16528",383,312,2,891192158
"16529",398,191,4,875721348
"16530",256,401,4,882165269
"16531",221,684,3,875244766
"16532",417,1035,3,879649484
"16533",301,268,5,882075432
"16534",207,432,3,878104569
"16535",117,222,5,886020290
"16536",184,57,5,889908539
"16537",35,321,3,875459017
"16538",158,216,3,880134948
"16539",434,1059,3,886724733
"16540",7,494,5,891351328
"16541",216,1034,1,880245238
"16542",85,508,4,879454189
"16543",354,434,4,891218024
"16544",393,671,3,889729614
"16545",14,23,5,890881216
"16546",181,1359,1,878962119
"16547",325,434,3,891478239
"16548",54,474,5,880937251
"16549",299,545,3,877879980
"16550",301,299,4,882075500
"16551",118,32,5,875384979
"16552",263,482,5,891298336
"16553",338,100,4,879438196
"16554",409,994,4,881105366
"16555",435,379,3,884133026
"16556",125,721,3,892838687
"16557",294,245,3,877818982
"16558",90,286,4,891384611
"16559",345,549,3,884993784
"16560",189,9,3,893263994
"16561",18,241,3,880131525
"16562",256,1085,5,882150943
"16563",94,580,4,891722249
"16564",398,64,4,875660439
"16565",92,203,4,875653699
"16566",100,347,3,891375630
"16567",347,391,2,881654592
"16568",409,269,2,881104916
"16569",344,558,3,884901351
"16570",369,114,5,889428642
"16571",200,362,3,876042753
"16572",417,1134,4,880951717
"16573",389,403,5,880087200
"16574",101,1092,1,877136360
"16575",95,1218,1,888956489
"16576",380,427,3,885480320
"16577",10,419,4,877892438
"16578",283,675,3,879297867
"16579",63,923,3,875748164
"16580",252,100,5,891456797
"16581",330,762,5,876544337
"16582",130,755,4,874953866
"16583",34,331,5,888602742
"16584",219,934,3,889387237
"16585",437,165,4,881002324
"16586",386,545,2,877655195
"16587",7,519,5,892133466
"16588",314,681,5,877885836
"16589",436,161,4,887771897
"16590",183,330,3,892322382
"16591",1,23,4,875072895
"16592",432,111,4,889416456
"16593",162,942,4,877636604
"16594",211,302,3,879437184
"16595",301,275,1,882074384
"16596",426,492,4,879444473
"16597",2,298,4,888550774
"16598",286,731,5,877531899
"16599",298,203,3,884182966
"16600",362,287,4,885019304
"16601",372,447,4,876869445
"16602",418,300,2,891282738
"16603",254,611,3,886471959
"16604",426,503,4,879442083
"16605",393,402,3,889727503
"16606",268,168,4,875310384
"16607",344,183,5,884814507
"16608",405,1274,1,885548632
"16609",90,704,5,891384147
"16610",92,226,3,875813412
"16611",318,656,5,884495696
"16612",64,508,3,889737478
"16613",405,360,2,885549942
"16614",92,327,3,888469687
"16615",201,184,3,884112245
"16616",188,66,3,875075118
"16617",186,118,2,879023242
"16618",428,339,4,885943749
"16619",339,960,3,891034778
"16620",334,267,4,891544102
"16621",429,370,2,882387715
"16622",405,550,1,885548475
"16623",361,179,4,879440545
"16624",62,327,3,879371909
"16625",405,1112,1,885546680
"16626",370,492,5,879434886
"16627",342,286,3,874984619
"16628",307,114,5,879283169
"16629",303,167,3,879468307
"16630",92,62,3,875660468
"16631",334,312,4,891544077
"16632",409,1020,4,881168603
"16633",14,168,4,879119497
"16634",416,474,2,876697074
"16635",303,684,1,879485089
"16636",125,495,5,879454419
"16637",419,704,5,879435663
"16638",13,217,1,882396955
"16639",128,99,4,879967840
"16640",258,243,3,885701024
"16641",337,449,2,875185319
"16642",267,779,4,878973250
"16643",313,848,3,891028360
"16644",194,210,3,879521396
"16645",331,215,3,877196383
"16646",59,698,4,888205370
"16647",342,974,2,875318509
"16648",52,235,2,882922806
"16649",374,474,1,880393191
"16650",324,299,5,880574827
"16651",286,791,3,877532230
"16652",30,231,2,875061066
"16653",158,116,5,880132383
"16654",367,325,4,876689502
"16655",197,315,4,891409535
"16656",94,135,4,885870231
"16657",327,179,2,887820493
"16658",374,575,3,880939186
"16659",269,426,5,891447960
"16660",237,602,5,879376773
"16661",428,315,4,892572382
"16662",222,1,4,877563227
"16663",334,132,3,891546231
"16664",198,630,3,884208624
"16665",299,654,3,889502979
"16666",361,761,2,879440774
"16667",360,127,5,880354149
"16668",256,833,3,882163956
"16669",93,235,4,888705939
"16670",405,1108,1,885548632
"16671",313,440,3,891029964
"16672",14,595,3,879119311
"16673",234,1297,3,892079373
"16674",1,224,5,875071484
"16675",263,265,4,891299815
"16676",199,686,1,883782655
"16677",119,994,4,891287008
"16678",421,124,4,892241344
"16679",48,285,3,879434181
"16680",52,93,4,882922357
"16681",251,1027,3,886272585
"16682",320,368,4,884749097
"16683",280,714,2,891700945
"16684",297,129,4,874954353
"16685",229,301,5,891633028
"16686",380,629,2,885478780
"16687",385,499,4,879443352
"16688",399,767,3,882350401
"16689",52,274,4,882922328
"16690",8,650,5,879362123
"16691",387,1142,5,886480623
"16692",56,258,4,892675999
"16693",10,711,4,877892438
"16694",125,925,3,892839066
"16695",275,101,4,875154535
"16696",416,426,5,893213019
"16697",43,271,5,883953545
"16698",221,173,4,875245406
"16699",404,891,2,883790550
"16700",84,194,5,883453617
"16701",181,423,1,878962240
"16702",299,709,4,877881508
"16703",85,192,4,879454951
"16704",417,978,3,879646437
"16705",49,345,4,888065527
"16706",417,1208,3,879649368
"16707",206,890,2,888180049
"16708",71,65,5,885016961
"16709",103,96,4,880422009
"16710",385,128,5,879442235
"16711",374,234,4,880396256
"16712",354,628,3,891217659
"16713",438,475,5,879868664
"16714",373,731,3,877104048
"16715",437,1120,5,880140466
"16716",305,7,4,886323937
"16717",385,964,4,879445779
"16718",70,761,3,884066399
"16719",291,768,1,875087673
"16720",188,161,3,875073048
"16721",299,661,4,878192429
"16722",194,259,2,879520306
"16723",279,464,5,875310157
"16724",271,548,4,885849231
"16725",262,357,3,879961513
"16726",13,650,5,882140070
"16727",222,718,1,881060578
"16728",222,657,3,881059678
"16729",174,67,1,886515130
"16730",180,173,5,877128388
"16731",405,784,1,885547407
"16732",416,178,5,893213918
"16733",13,24,1,882397741
"16734",280,234,3,891700803
"16735",334,1005,3,891549860
"16736",167,289,3,892737936
"16737",28,223,5,882826496
"16738",200,431,5,884128458
"16739",267,392,3,878973483
"16740",90,148,2,891385787
"16741",141,409,4,884585195
"16742",10,186,4,877886722
"16743",189,16,3,893264335
"16744",416,767,3,893210187
"16745",139,222,3,879538199
"16746",375,39,3,886622024
"16747",345,290,3,884991476
"16748",389,735,5,880088229
"16749",299,173,5,889501163
"16750",389,777,4,880088995
"16751",72,549,4,880037334
"16752",378,100,4,880044198
"16753",178,494,4,882827870
"16754",125,83,4,879454345
"16755",255,322,2,883215723
"16756",244,455,3,880605333
"16757",437,707,4,881002026
"16758",292,168,5,881105318
"16759",416,326,4,876696853
"16760",154,143,3,879139003
"16761",312,114,5,891698793
"16762",405,580,3,885546530
"16763",119,454,4,874774719
"16764",201,1219,2,884140975
"16765",7,578,4,892133361
"16766",215,448,4,891436469
"16767",60,506,4,883326301
"16768",343,147,4,876402814
"16769",15,1,1,879455635
"16770",162,1011,4,877635965
"16771",185,278,4,883525255
"16772",286,545,1,876521835
"16773",370,22,4,879434832
"16774",71,50,3,885016784
"16775",95,239,3,879198262
"16776",378,1438,3,880333144
"16777",429,708,4,882385267
"16778",197,210,5,891409838
"16779",10,199,4,877892050
"16780",177,688,3,882141885
"16781",354,153,3,891218418
"16782",393,189,4,887745717
"16783",269,432,3,891449900
"16784",429,490,3,882384950
"16785",112,306,4,884992585
"16786",59,50,5,888205087
"16787",373,1005,2,877100129
"16788",288,356,5,886373591
"16789",119,267,5,886175117
"16790",216,356,4,880233635
"16791",423,271,5,891394503
"16792",159,121,3,880486071
"16793",90,601,5,891385466
"16794",109,121,5,880571741
"16795",399,1134,2,882349170
"16796",243,631,5,879988487
"16797",13,672,3,882140691
"16798",94,651,4,891721167
"16799",361,234,4,879441285
"16800",363,229,3,891497393
"16801",213,229,4,878955973
"16802",293,738,2,888906804
"16803",118,193,5,875384793
"16804",111,242,4,891679901
"16805",195,235,3,883191566
"16806",292,265,4,881105587
"16807",13,286,1,882141459
"16808",224,722,2,888104313
"16809",200,691,3,884128400
"16810",14,476,4,879119311
"16811",299,136,4,878192078
"16812",279,73,4,875310041
"16813",345,715,3,884993686
"16814",207,579,3,879665232
"16815",235,514,4,889655086
"16816",405,30,1,885549544
"16817",312,173,3,891699345
"16818",415,243,1,879439386
"16819",422,258,4,875129523
"16820",318,864,2,884496099
"16821",233,193,4,877663646
"16822",378,978,3,880333851
"16823",437,1403,2,881002263
"16824",2,297,3,888551441
"16825",120,252,3,889490633
"16826",437,190,3,880140154
"16827",301,239,2,882076682
"16828",269,842,3,891451374
"16829",318,284,4,884470944
"16830",181,1027,2,878962997
"16831",44,204,4,878348725
"16832",390,712,4,879694259
"16833",346,1221,4,875263877
"16834",292,223,5,881105516
"16835",196,691,5,881252017
"16836",399,1178,2,882352324
"16837",363,9,3,891494628
"16838",197,879,3,891409387
"16839",291,539,3,874835141
"16840",44,469,3,878348499
"16841",263,647,5,891297988
"16842",427,679,5,879701326
"16843",234,1262,3,892335142
"16844",102,285,3,883277645
"16845",10,709,4,877892160
"16846",27,507,3,891542987
"16847",174,761,5,886434136
"16848",346,53,1,875263501
"16849",224,580,1,888104219
"16850",312,265,1,891698696
"16851",60,64,4,883325994
"16852",184,605,5,889913687
"16853",405,758,1,885548162
"16854",174,1040,5,886513788
"16855",95,392,5,880571678
"16856",370,607,4,879434860
"16857",380,185,4,885479057
"16858",344,222,4,884899372
"16859",236,297,4,890116793
"16860",431,285,4,877844062
"16861",272,287,4,879454663
"16862",407,174,5,875042675
"16863",113,1251,4,875935610
"16864",363,473,5,891494929
"16865",140,324,3,879013719
"16866",331,513,3,877196173
"16867",351,989,5,879481461
"16868",265,151,2,875320661
"16869",409,22,2,881108077
"16870",22,172,4,878887680
"16871",179,330,2,892151331
"16872",254,654,4,886472313
"16873",184,1396,3,889910233
"16874",360,962,5,880355448
"16875",234,483,5,892078936
"16876",11,175,3,891904551
"16877",221,823,3,875244694
"16878",56,90,2,892677147
"16879",71,135,4,885016536
"16880",102,628,3,888803488
"16881",417,99,4,879647498
"16882",201,260,4,884110967
"16883",244,583,5,880606634
"16884",174,13,3,891551777
"16885",413,255,3,879969791
"16886",255,859,2,883216748
"16887",347,215,4,881654211
"16888",360,191,4,880355958
"16889",345,747,2,884901497
"16890",437,418,5,880141961
"16891",398,478,4,875717020
"16892",295,641,4,879517943
"16893",429,940,3,882387506
"16894",82,1125,4,878770169
"16895",94,202,2,885873423
"16896",14,654,5,879119739
"16897",239,175,5,889180616
"16898",58,557,5,884305165
"16899",42,565,5,881107821
"16900",271,288,4,885844666
"16901",367,447,4,876690098
"16902",354,320,2,891216128
"16903",293,297,4,888904795
"16904",285,513,3,890595859
"16905",200,135,4,884128400
"16906",223,974,1,891550094
"16907",126,326,3,887855087
"16908",271,641,5,885849231
"16909",345,13,4,884991220
"16910",224,51,4,888104457
"16911",207,161,4,875509507
"16912",291,1504,4,874868647
"16913",361,530,5,879440545
"16914",213,273,5,878955188
"16915",75,1046,3,884050979
"16916",287,98,4,875334759
"16917",378,9,5,880044419
"16918",121,514,4,891388391
"16919",109,7,4,880563080
"16920",334,651,5,891546992
"16921",347,56,5,881653736
"16922",399,1400,3,882342219
"16923",1,73,3,876892774
"16924",304,741,3,884968078
"16925",345,98,5,884916235
"16926",434,814,4,886724972
"16927",158,432,3,880135044
"16928",321,461,4,879440294
"16929",49,737,3,888069138
"16930",151,153,3,879524326
"16931",7,223,5,891351328
"16932",387,71,2,886483620
"16933",409,663,4,881108648
"16934",347,125,5,881652568
"16935",118,17,3,875385257
"16936",442,400,2,883388960
"16937",286,127,4,877530570
