"userID","filmID","rating","timestamp"
7,591,5,891351728
312,430,3,891699263
23,124,5,874784440
256,232,3,882164525
405,465,1,885546288
284,262,4,885328836
467,109,5,879532550
426,747,1,879441707
62,600,3,879375364
486,472,3,879875371
59,123,3,888203343
361,471,4,879440475
476,204,4,883364325
493,744,5,884129793
7,606,3,891351161
106,211,4,881452532
151,492,4,879524974
339,645,4,891032438
387,960,3,886480163
345,689,3,884991267
319,267,3,875707746
131,251,5,883681723
405,619,4,885548836
487,653,4,883530434
58,509,5,884305321
280,94,2,891702028
151,152,3,879525075
363,745,5,891493885
62,737,3,879372304
460,287,4,882910838
280,90,4,891701530
497,234,2,879361847
234,1436,3,892336119
464,702,5,878355258
456,439,4,881373019
405,427,3,885547996
326,496,3,879876688
11,382,3,891905279
269,716,1,891448643
416,126,5,893213103
20,419,2,879669313
102,316,4,875886434
295,91,5,879519556
339,209,5,891032600
200,1024,3,891825521
60,210,4,883326241
57,245,4,883696709
473,1119,4,878157507
473,257,4,878157456
486,615,2,879875441
363,465,2,891496077
393,773,4,889731390
487,121,4,883444832
479,322,1,879459791
291,8,4,874871766
423,301,4,891394632
406,28,3,882461684
433,60,5,880585700
13,761,4,882398724
291,238,5,874871736
274,272,4,878945963
15,267,5,879455165
468,71,5,875295148
429,1193,4,882386357
84,292,3,883449317
435,254,3,884134910
495,71,5,888634111
42,228,4,881107538
110,64,4,886987894
80,295,4,883605055
484,748,4,891195825
94,260,2,891725049
405,1101,1,885547360
362,325,2,885019504
457,863,1,882393765
268,1064,3,875744051
224,97,5,888082552
312,69,4,891699182
456,1,2,881371548
396,326,2,884645615
416,274,3,876697243
232,133,4,888549988
474,313,5,887914979
48,476,4,879434653
256,762,5,882164955
332,159,5,887939071
436,127,5,887769930
62,241,1,879375562
104,126,4,888465513
256,563,5,882164603
117,172,5,881012623
378,1125,2,880333069
399,91,4,882345023
174,239,4,886439537
406,824,2,879540249
303,13,4,879484918
357,10,5,878951831
339,86,4,891032221
318,600,4,884497425
201,383,2,884140825
315,56,5,879821037
59,282,2,888203449
457,592,3,882393908
357,590,4,878951537
468,281,4,875280331
189,105,2,893264865
472,181,5,875978034
256,56,3,882164406
373,1178,3,877106597
181,838,3,878962816
40,334,4,889041523
484,53,1,891195663
305,1501,2,886322212
293,946,2,888906464
244,279,3,880605010
440,507,3,891578059
368,181,4,889783678
218,292,2,881288574
100,1225,4,891375454
6,169,4,883600943
371,42,3,880435397
301,401,4,882074727
22,447,4,878887062
158,738,4,880135044
297,598,5,875239942
497,833,3,879310679
244,826,3,880607878
331,687,4,877196702
472,1081,4,875982804
347,1,4,881652518
488,476,3,891376110
378,62,4,880333851
331,478,2,877196235
236,203,4,890116132
396,586,3,884646114
388,838,4,886437163
498,471,3,881954617
311,318,3,884363948
493,61,4,884131263
454,870,2,881960446
470,292,3,879178237
297,265,3,875239454
194,1401,2,879551921
80,100,5,887401453
214,423,5,892668172
95,199,5,880570964
422,585,2,879743948
56,158,3,892911539
177,121,2,880131123
416,155,5,893212895
456,475,5,881373900
394,79,5,880887206
401,315,4,891032737
442,159,4,883391299
256,1218,1,882164643
207,12,3,878104200
6,246,3,883599509
268,158,2,875743678
450,70,4,882374497
370,98,4,879434937
235,324,3,889654594
207,557,2,875509507
436,443,1,887769444
256,1104,4,882153699
165,15,5,879525799
476,232,3,883364250
101,915,4,877136535
442,339,2,883388147
178,1006,4,882824253
255,666,2,883216544
222,176,4,878181804
495,139,2,888636810
429,545,3,882387350
416,197,5,893213103
435,1408,2,884133785
32,286,4,883709915
478,280,3,889398216
344,381,2,884901503
104,10,2,888465413
94,352,4,891722646
255,118,1,883216958
387,219,2,886481686
379,158,1,885063748
278,245,3,891295230
294,329,3,877818915
184,353,5,889913687
440,510,4,891578301
435,73,3,884132403
316,173,1,880853654
237,353,4,879376327
236,211,3,890116539
57,125,3,883697223
391,456,4,877400091
361,730,4,879441179
377,313,4,891297001
237,190,4,879376515
125,1236,2,892838687
87,48,4,879875649
314,278,3,877887034
487,496,4,883531122
407,99,4,876338883
495,668,3,888635995
487,252,1,883445079
474,644,4,887927588
144,187,4,888105312
315,25,5,879821120
435,399,4,884132756
308,701,4,887739863
97,135,5,884238652
249,203,5,879572167
145,871,5,877343000
110,94,4,886989473
470,817,4,879178731
346,7,2,874947923
409,470,5,881107351
450,721,3,887834953
268,33,3,875310645
44,135,5,878347259
100,1227,3,891375630
457,432,4,882547619
402,1038,2,876266985
429,399,4,882385902
43,749,3,884029519
194,353,4,879520916
296,285,4,884196765
463,857,3,890530351
136,642,5,882848783
395,325,4,883762528
271,502,2,885848707
43,930,3,883955547
116,330,2,876452054
104,838,3,888465634
484,646,5,891194910
394,451,4,880889066
332,756,5,887938421
18,515,4,880129595
244,548,5,880606215
385,668,3,879447250
267,510,5,878970710
26,274,4,891386369
269,204,2,891449842
60,505,5,883327174
268,574,1,875744021
415,56,5,879439865
405,50,5,885544947
397,499,5,885349865
429,477,3,882386237
201,1417,4,884114099
72,520,4,880037436
44,132,4,878347315
416,1081,3,892441516
91,979,2,891438583
405,960,3,885545015
313,482,3,891015219
130,297,3,874953526
336,63,2,877757268
447,183,5,878856394
59,59,5,888204928
496,64,3,876066064
434,273,3,886724633
104,833,1,888466086
497,1175,1,879363205
488,563,3,891294707
417,378,2,880949941
347,187,5,881653652
63,471,4,875747319
452,416,3,875562510
479,248,4,879460192
246,846,5,884922383
213,222,3,878870790
437,389,3,880382747
58,298,4,884388247
405,185,4,885544769
87,232,3,879876037
488,505,4,891294854
378,235,4,880045006
21,870,2,874951039
270,145,3,876956419
198,168,4,884207654
286,176,4,878142001
383,81,4,891193072
207,819,2,877751143
472,396,5,892791062
412,206,2,879717649
7,675,2,891350383
293,849,3,888905686
75,838,3,884050194
343,83,4,876404957
436,388,4,887769079
133,270,5,890588672
338,299,4,879437655
455,1164,3,879109663
437,1201,4,881001208
435,190,4,884132146
290,399,2,880475542
308,248,4,887741437
436,886,4,887768717
497,227,2,879310883
287,50,5,875334271
444,100,5,890247385
406,591,3,879540078
363,1025,2,891497925
314,1142,4,877887469
452,962,4,875560019
92,735,3,886443192
237,179,4,879376641
52,22,5,882922833
384,269,4,891283502
456,811,3,881372114
64,50,5,889737914
16,143,5,877727192
311,177,5,884364764
94,77,3,891721462
479,523,4,879461060
328,816,3,885049024
286,181,3,875807043
487,666,4,884024462
421,512,2,892241491
453,188,4,877554466
303,1147,2,879543711
405,179,1,885546201
230,565,4,880485689
130,262,3,877926419
186,822,4,891719775
94,365,1,891723459
497,359,2,879310649
489,287,2,891366748
432,756,5,889416570
393,413,3,887746523
454,88,4,888267560
22,833,4,878888184
251,64,5,886271640
425,359,1,878739095
429,698,4,882384896
354,137,3,891216575
230,604,3,880485311
279,368,4,875310117
268,124,4,875742499
118,910,5,875385386
417,503,3,879646123
452,267,5,888568251
406,222,3,879445735
296,198,5,884197264
92,91,3,875660164
416,55,2,876699102
181,980,1,878961780
295,188,3,879518042
181,1326,1,878963121
22,923,1,878887277
462,287,5,886365837
59,601,4,888204802
201,227,4,884310149
264,194,5,886123358
152,237,5,880148734
7,524,2,891352626
419,223,4,879435785
234,47,2,892334543
487,274,3,883444252
363,753,1,891499993
236,428,5,890118251
239,669,5,889180617
145,298,3,875269755
13,601,4,882140130
487,923,3,883444941
391,286,3,877398679
442,284,2,883388031
64,162,3,889739262
83,725,4,880308390
90,300,5,891383319
190,279,3,891042916
404,287,1,883790492
133,343,3,890588577
423,1254,4,891394788
62,549,1,879375562
23,132,4,874785756
194,229,1,879535548
40,302,4,889041430
312,206,5,891699399
340,199,5,884990988
469,605,4,879523947
357,245,4,878951101
334,342,2,891544177
90,601,5,891383173
5,257,5,875635239
420,746,5,891356864
236,479,5,890116221
330,132,5,876546498
328,395,2,885049405
13,766,1,882396869
416,549,3,886318394
299,308,4,880198334
128,337,4,879966355
465,298,3,883529601
18,168,3,880130431
435,90,4,884132756
455,506,5,879110971
95,1081,3,880572658
416,740,5,893212929
342,601,5,875318882
413,257,4,879969592
417,708,2,879648656
466,318,2,890282986
450,174,5,882374422
286,111,5,876521858
436,739,5,887770015
152,1290,5,884018462
499,506,5,885599227
499,210,3,885599201
405,1580,1,885549903
276,84,2,877934232
437,479,5,880141962
417,242,3,879645999
82,168,5,878769748
417,863,2,886187012
416,398,5,893212623
178,82,5,882826242
126,312,4,887853469
301,156,4,882076098
311,544,2,884366111
87,202,5,879876403
200,69,5,884128788
491,471,4,891185170
267,451,3,878970578
62,70,3,879373960
84,272,4,883452462
130,27,4,875802105
276,264,3,892436418
491,45,5,891189631
276,743,4,882659186
311,127,4,884364538
370,849,3,879435033
474,698,3,887924619
301,91,3,882078906
26,743,4,891347478
334,307,3,891544049
23,273,5,874785474
450,1037,4,882469941
272,98,4,879454797
354,417,2,891306852
194,541,3,879541806
7,143,3,892132627
13,200,3,882140552
493,252,4,884130619
75,917,3,884050393
481,1079,3,885828072
244,937,4,880607545
311,63,3,884365686
130,419,5,875216978
268,222,4,875742275
435,537,1,884133691
346,141,4,874950692
498,176,2,881956498
435,186,4,884132367
117,672,4,880124435
292,250,3,881104679
472,120,5,883904649
393,720,3,889729614
442,168,4,883388325
7,672,3,891350356
378,737,3,880044609
87,199,5,879875649
267,64,5,878972193
18,153,4,880130551
95,31,4,888954513
453,33,4,877561522
432,312,5,889415763
437,730,1,880142614
487,117,5,883443504
307,227,5,879538922
129,284,5,883243934
407,871,3,878597296
388,111,3,886437163
85,428,4,880838305
16,280,5,877718755
109,728,5,880577989
347,157,5,881654567
215,492,5,891435183
280,176,3,891700426
130,252,5,876250932
456,730,3,881375254
94,696,3,891721562
21,298,3,874950889
207,23,4,875509888
64,22,4,889737376
387,61,3,886483565
416,11,4,876699238
90,696,3,891384997
207,179,4,877822224
151,1029,4,879524471
43,1037,3,883956387
42,577,3,881108928
164,291,4,889402121
286,1364,5,889651445
200,169,5,884128822
404,340,1,883790656
477,278,4,875941022
379,694,4,892879481
301,240,4,882074494
11,258,5,891901696
61,258,4,891206125
85,522,4,879455114
16,497,4,877723670
456,456,3,881371942
145,920,2,888398069
27,244,3,891543222
445,822,1,891200624
407,244,3,884614753
427,866,5,879701326
39,310,4,891400159
429,140,1,882386260
456,924,3,881371595
367,176,5,876689738
319,246,4,889816026
334,1004,2,891545293
15,13,1,879455940
486,866,3,879874297
45,925,2,881015860
2,242,5,888552084
427,245,5,879701326
325,137,5,891477980
362,264,1,885019695
297,114,5,875239569
59,161,3,888205855
416,295,4,876697448
328,28,5,885045931
472,151,3,875978867
85,282,3,879452866
426,132,4,879442083
360,1,3,880354315
296,291,5,884196765
455,320,3,878585277
406,63,3,880131821
59,22,4,888204260
21,668,2,874951897
117,782,4,881011413
196,202,3,881251728
279,70,1,875309141
85,57,5,879828107
59,1011,4,888204996
374,756,3,880393754
75,473,4,884050102
119,1024,3,874775980
374,144,5,880394716
493,427,5,884132037
28,852,3,881961842
312,459,5,891698696
493,121,5,884131690
276,240,4,874786713
321,211,4,879440109
371,210,4,880435313
83,71,3,880328167
467,246,5,879532164
376,246,3,879459054
271,521,5,885849188
360,577,4,880355594
394,673,3,881058062
201,1001,3,884140853
393,1234,3,887745380
272,210,5,879455220
176,471,5,886047918
463,283,4,877385125
311,100,1,884963136
392,169,4,891038978
281,305,1,881200297
325,599,4,891478504
495,153,5,888633165
244,714,5,880602031
313,319,3,891014313
472,195,5,875982005
456,218,4,881374522
169,479,3,891359200
460,527,3,882912370
291,699,3,874867785
312,187,5,891699345
127,222,5,884364866
234,426,4,892333683
380,28,4,885479436
450,716,3,882399818
474,484,3,887925977
343,737,4,876402941
173,866,4,877556926
16,95,5,877728417
59,99,4,888205033
432,406,4,889415895
451,453,2,879012890
388,762,3,886441306
181,451,1,878962623
376,198,5,879454598
442,773,3,883388986
435,668,2,884132643
334,672,3,891544446
387,783,1,886482969
211,9,3,879460172
184,374,4,889909551
298,194,5,884127249
64,761,2,889739954
402,857,3,876266926
393,3,3,887745293
328,692,4,885046718
364,292,5,875931432
53,121,4,879443329
184,183,4,889908630
102,660,1,888802319
474,191,5,887923789
11,738,5,891905324
234,153,3,892333830
165,176,4,879526007
417,424,3,879647966
16,400,5,877728417
462,329,5,886365706
184,44,4,889909746
30,259,4,875058280
95,170,5,880573288
20,181,4,879667904
416,287,3,876696788
456,68,4,881374437
474,136,4,887925187
425,296,4,878738992
92,748,3,875656055
373,265,4,877105901
407,185,5,875044597
379,729,4,880525945
434,220,5,886724873
342,280,1,875318366
366,409,4,888857598
308,505,3,887736925
339,69,4,891032633
495,89,3,888632888
130,267,4,881075976
121,475,5,891388113
318,287,3,884470682
284,344,5,885328727
446,872,2,879786943
125,195,5,892836465
380,213,2,885479319
408,286,4,889679791
486,318,3,879874153
455,577,2,879111982
313,763,4,891028285
144,196,4,888105743
312,174,5,891698224
210,94,4,891036181
348,979,3,886522799
276,398,3,874791407
386,510,5,877654961
395,591,2,886481149
435,793,4,884133819
385,887,5,883869456
189,99,5,893265684
230,79,5,880484778
256,399,4,882164603
396,1388,3,884645942
345,56,5,884902317
423,274,5,891395602
343,152,4,876404612
85,443,3,882994767
399,84,2,882345842
375,930,3,886622024
393,237,4,887744328
405,987,1,885547268
395,257,5,883765386
296,100,5,884196489
346,741,4,874947380
479,135,4,879461255
280,29,3,891701852
339,99,4,891035180
436,1109,4,887769368
291,31,4,874834768
199,116,5,883782807
60,174,4,883326497
405,66,5,885547268
128,121,4,879968278
206,267,4,888180018
380,95,4,885479274
500,111,4,888538350
451,975,4,879012647
492,488,4,879969512
123,431,5,879809943
206,305,2,888180049
424,273,5,880859410
496,521,3,876067597
426,486,4,879444853
135,286,3,879857575
38,398,5,892430539
331,32,4,877196633
472,756,4,875978922
484,265,5,891195476
154,910,4,879138712
144,215,4,888105714
369,50,5,889428642
89,111,4,879441452
493,82,5,884132058
457,241,3,882398086
299,88,3,889502902
497,561,3,879310941
232,526,4,888549647
425,257,3,878738992
412,404,4,879717016
165,222,5,879525987
339,88,4,891035454
399,401,3,882340599
94,721,2,891723748
13,658,5,882140252
276,922,2,874836682
174,267,5,886432811
272,50,4,879454900
276,79,4,874792436
83,503,2,887665655
409,670,2,881108777
420,273,5,891357071
180,186,4,877127189
407,624,3,876339975
359,284,5,886453161
474,48,4,887923923
312,843,5,891698764
43,111,4,883955745
339,432,4,891035147
320,226,4,884749306
181,359,1,878963342
397,329,2,882838773
383,246,5,891192338
476,72,4,883364433
12,133,4,879959670
385,447,1,879447205
95,1091,2,879197970
301,265,4,882075672
387,226,3,886483252
391,8,3,877399030
472,740,5,875982051
450,473,4,887660762
457,715,4,882550154
314,389,4,877889133
346,215,3,874948303
262,429,4,879791790
451,675,4,879012580
114,56,3,881260545
184,176,4,889908740
83,522,4,880307807
13,346,2,886302293
348,925,4,886523839
193,307,4,890834947
405,1089,1,885549588
379,283,5,880524753
291,288,4,874834001
430,271,4,877225894
349,591,2,879465814
459,79,3,879566291
90,602,5,891384673
82,1153,2,884714204
502,883,2,883702867
373,136,4,877099091
432,258,4,889416657
236,472,3,890117308
417,217,4,879648594
195,973,2,877835350
488,741,4,891293606
450,415,5,887660504
192,121,2,881368127
15,252,2,879456351
109,320,3,880562908
97,204,5,884238966
334,650,4,891546257
109,265,5,880578185
450,682,3,882216026
172,601,3,875537964
37,271,3,880915528
284,304,4,885329322
423,323,4,891394874
11,649,3,891905856
222,728,5,878184087
118,554,4,875385306
85,188,2,879454782
379,62,2,888646058
437,512,4,880140927
396,822,3,884646648
376,111,4,879459115
181,965,4,878963417
391,599,4,877399380
363,159,1,891496667
214,181,3,891543036
178,319,3,882823460
85,222,2,879452831
13,339,4,885744650
84,274,4,883449944
452,549,3,875562245
214,645,5,892668173
398,725,4,875719199
182,203,3,876436556
22,167,3,878887023
48,1055,2,879434792
249,89,5,879572229
428,899,4,885944024
457,452,2,882395851
301,203,4,882077176
497,461,3,879363610
452,171,4,875277472
253,22,5,891628435
373,399,3,877106741
464,330,4,878354761
97,427,3,884239616
421,182,5,892241624
181,1028,1,878962005
480,203,4,891208520
328,1472,4,893195825
336,105,4,877755098
91,494,3,891439271
434,125,5,886724708
336,725,3,877756356
429,15,5,882386941
424,682,1,880858887
370,283,3,879435193
420,251,5,891357070
500,774,3,883874776
407,444,4,875553460
446,323,2,879786943
487,732,2,884046879
367,179,5,876689765
223,858,4,891549945
389,509,5,879991329
16,79,5,877727122
145,202,4,875272694
33,245,3,891964326
454,600,2,888267487
405,1008,1,885549589
450,577,4,882394097
339,234,4,891032255
346,117,4,874950054
60,8,3,883326370
289,21,1,876790499
241,332,3,887250085
275,510,3,876197552
43,1013,3,875975323
297,8,5,875239795
466,328,5,890284231
396,614,3,884646191
264,670,3,886123172
64,563,4,889737506
474,257,3,887915511
198,210,4,884207612
503,181,5,879438319
416,1027,2,892440156
381,150,4,892697542
275,154,2,875154878
343,779,4,876406181
90,830,5,891384476
85,419,4,879454046
18,211,5,880131358
11,57,2,891904552
474,77,5,887926106
459,280,3,879562995
279,146,1,875297281
94,176,4,891720570
450,268,4,882216108
502,299,1,883702370
393,69,4,887745883
89,1064,5,879459909
406,427,3,882480710
283,175,4,879298270
222,41,3,881060659
189,281,5,893264300
347,77,5,881654386
406,3,3,879540228
80,213,3,887401407
64,598,3,889737506
474,76,4,887926573
378,614,3,880044879
418,258,5,891282551
95,591,2,879193651
198,101,5,884209569
194,494,3,879521595
472,675,4,887297923
64,11,4,889737376
493,100,5,884130308
472,315,5,892791017
332,271,5,887938277
392,1002,4,891038184
284,741,3,885329671
294,337,4,889241280
142,404,4,888640379
450,7,4,882376885
303,29,2,879485134
440,320,1,891577504
411,713,3,891035761
427,980,5,879701253
458,710,1,886395230
325,870,3,891480133
396,1018,3,884646191
213,428,4,878956047
303,1262,2,879485278
488,430,4,891294785
188,494,5,875073828
310,1375,1,879436177
250,1189,3,878089467
141,259,1,886447904
13,822,3,882398385
406,423,4,879445897
503,1305,1,892667252
253,328,3,891627664
92,240,2,875640189
151,171,5,879524921
399,715,2,882348153
429,201,3,882385399
175,234,5,877108015
391,69,4,877399618
472,604,5,875981551
467,286,4,879532804
292,58,5,881105442
499,659,3,885599334
496,132,3,876065881
286,90,4,877533224
419,509,4,879435785
254,543,2,886475319
435,363,3,884131741
496,1064,2,876068100
346,12,5,874950232
354,1184,4,891217429
173,302,5,877556626
3,318,5,889237455
387,135,5,886480288
305,475,3,886323275
354,189,3,891217249
378,915,3,880331938
339,314,4,891032542
122,656,4,879270327
188,28,3,875072972
57,826,4,883697705
251,678,4,886272585
345,286,3,884901497
203,286,5,880433368
43,267,5,888177393
313,178,5,891013773
51,83,5,883498937
158,209,5,880135001
487,172,4,883530409
405,1256,1,885546379
135,56,4,879857765
489,290,4,891366693
450,155,4,882396564
161,265,2,891171597
342,725,3,875319786
222,722,4,878184315
340,88,5,884991584
360,401,3,880354347
344,137,5,884814668
450,12,4,882373231
416,82,5,893213444
360,174,3,880356240
407,313,4,887833034
248,196,2,884535013
450,767,4,882399818
363,735,2,891497076
493,871,4,884129823
314,407,4,877892461
433,194,5,880585759
404,258,4,883790181
327,1160,4,887819860
430,286,4,877225239
77,56,4,884752900
294,472,3,877819792
15,918,4,879456381
438,121,5,879868328
200,177,4,884129656
479,55,4,879461207
167,225,3,892737995
295,230,4,879517271
43,404,5,875975492
450,379,2,882468790
180,376,5,877127796
415,180,5,879439791
295,158,4,879518932
66,734,4,883601664
383,499,4,891193108
346,942,2,874950463
495,474,4,888632443
392,170,5,891039015
446,308,2,879787858
214,315,4,892668249
334,28,3,891546373
416,526,5,893212572
424,243,4,880859115
366,441,5,888857932
226,404,5,883888853
425,7,3,878738290
170,323,5,886623057
469,136,4,879524062
449,171,4,880410599
487,218,2,883531507
26,301,4,891348011
11,314,4,891904174
324,273,4,880575531
92,71,5,875654888
92,12,5,875652934
244,655,4,880603881
280,1025,4,891701785
305,1005,1,886323068
458,13,4,886394916
453,233,2,888206003
437,133,5,880140122
1,30,3,878542515
429,289,4,882386309
426,505,4,879441978
450,484,4,882371415
345,28,3,884916441
7,623,3,891352831
494,183,5,879541158
394,50,5,881132876
18,482,3,880131559
343,523,3,876405004
334,50,5,891544867
423,683,4,891394832
465,492,3,883531246
474,265,5,887924425
489,318,3,891447845
495,653,3,888635380
500,1002,4,883865021
305,153,3,886323153
15,255,5,879455764
504,163,4,887840517
177,55,3,880131143
288,342,5,886372155
184,439,3,889911552
193,398,3,889126375
21,669,5,874951897
493,419,2,884131020
4,325,3,892001537
222,73,4,878181976
500,159,2,883876251
174,1025,4,886515532
94,564,1,891722980
368,201,5,889783407
484,340,2,883402932
272,23,5,879454725
453,97,3,877554743
123,100,4,879872792
293,924,2,888905399
416,336,5,893214225
85,170,4,879453748
429,1069,2,882387164
5,25,3,875635318
261,299,4,890454246
270,715,4,876955689
398,63,2,875732862
399,157,3,882342019
378,785,4,880046475
85,100,3,879452693
336,755,5,877756890
329,282,3,891656072
456,427,4,881374437
275,196,3,880314969
495,409,5,888636032
268,536,3,875744357
378,376,3,880333695
1,63,2,878543196
301,29,4,882078492
462,672,3,886365335
481,66,3,885828203
431,747,3,881127436
435,934,3,884131712
406,509,1,879445562
347,235,2,881653224
323,186,4,878739988
95,445,3,879196665
500,660,3,883876714
130,248,3,874953769
450,145,3,887661438
426,520,4,879442227
221,218,4,875246308
503,69,4,880383679
143,310,5,888407586
125,216,3,879454419
435,40,3,884133544
472,678,3,875978740
5,438,1,879198898
8,233,4,879362423
18,61,4,880130803
440,744,3,891549397
215,191,4,891435460
16,932,1,877720437
48,1054,4,879434688
294,359,1,889243393
231,255,3,879965760
355,264,4,879485760
64,307,4,889737047
498,191,4,881957054
311,215,4,884364999
151,185,4,879528801
125,365,3,892838777
280,217,3,891701832
40,284,2,889041430
454,514,2,888267455
399,315,5,882342589
222,228,5,878181869
194,620,3,879527145
119,682,4,886175431
331,124,4,877196174
339,100,5,891032286
102,168,3,888803537
405,1535,2,885546288
174,447,5,886513752
396,298,3,884645550
416,21,3,876697415
251,468,3,886272585
417,201,4,879648478
405,207,1,885549543
498,192,5,881957546
167,719,1,892738385
336,789,3,877758035
478,274,5,889388862
436,732,4,887771853
450,397,3,882397224
70,214,3,884067842
361,330,2,879441490
435,11,5,884131542
372,1262,4,876869957
405,1389,1,885545975
207,296,3,875509150
178,783,3,882827870
7,98,4,891351002
346,50,5,874947609
119,755,4,874775465
474,548,2,887927339
5,186,5,875636375
268,731,2,875744021
234,1111,5,892334481
299,190,5,877881356
10,687,5,877892437
94,715,2,891723494
201,82,4,884114471
85,28,4,879829301
478,858,1,889388273
268,164,2,875744556
82,9,4,876311146
339,695,4,891035850
409,742,3,881105367
347,164,3,881654752
179,683,1,892151489
479,284,1,879533972
435,215,2,884131576
456,494,4,881373473
128,495,5,879967767
94,471,5,885870362
483,181,4,878950971
405,552,1,885549650
130,883,3,884623832
425,252,2,878739054
314,690,3,877888996
483,891,3,885170586
393,678,3,887744517
268,229,2,875310784
227,137,5,879035289
282,262,4,879949417
369,243,3,889428228
303,53,3,879485608
429,195,4,882385519
269,239,2,891448386
463,303,4,877384836
450,299,4,882216475
499,309,4,882995923
505,193,3,889334477
350,172,5,882345823
437,480,4,880140051
345,695,4,884993418
387,98,4,886480244
470,539,3,879178830
246,238,5,884921429
466,172,4,890284706
409,9,4,881107992
489,1228,4,891445352
371,265,5,880435544
283,202,5,879298206
417,184,4,879647749
62,650,3,879375453
233,261,5,883356913
141,7,5,884584981
426,600,4,879442083
463,272,3,877385664
497,31,3,879361802
102,405,2,892993855
256,31,5,882164867
437,216,5,880141041
263,174,5,891299697
315,424,4,879821120
13,679,5,882397146
234,5,3,892334338
279,281,3,875296652
177,354,2,882141918
14,316,1,884482684
110,397,3,886989399
144,431,4,888105387
405,76,3,885545606
284,891,4,885328991
500,829,5,883874290
177,223,4,880130758
13,413,2,882398934
105,741,2,889214406
399,1025,3,882352065
487,43,3,884042206
416,83,5,893213444
354,504,5,891218249
145,930,4,875272050
450,464,4,882376803
454,478,3,881960230
446,286,2,879786838
234,1158,2,892335108
234,848,3,892079803
421,511,5,892241554
193,557,3,889126055
416,628,4,876699757
210,56,5,887730264
307,397,1,879114143
457,451,4,882393384
160,1002,5,876769689
417,757,3,879646677
48,514,3,879434689
466,561,3,890284819
497,535,2,879311007
426,315,5,879442044
65,255,3,879217406
301,118,4,882074903
126,343,3,887853735
166,292,3,886397596
3,260,4,889237455
313,77,3,891031950
145,274,1,882182634
399,1127,4,882340556
387,291,4,886481002
352,172,5,884289759
417,785,4,879648079
499,344,4,885597932
463,979,2,877384836
294,745,3,889241377
453,573,3,888205764
264,184,5,886122447
506,466,4,874873423
170,975,5,884103918
322,156,4,887313850
144,323,4,888103530
450,157,3,882394180
379,697,3,880524835
456,12,3,881373655
157,288,4,886890787
493,877,2,884129868
210,180,4,887735872
32,240,2,883717967
422,222,4,875130137
459,293,3,879563367
417,471,4,879646437
279,181,3,875298494
4,258,5,892001374
65,646,4,879216371
416,142,4,886319340
436,96,4,887769535
92,92,4,875654846
495,790,4,888635524
303,454,3,879467936
303,377,4,879467574
394,229,3,881132958
493,11,3,884130852
59,3,4,888203814
49,82,1,888067765
85,636,4,879454952
482,287,3,887644023
405,644,1,885546445
87,22,4,879875817
128,71,4,879967576
14,912,5,890881384
6,291,3,883599327
221,382,3,875246662
495,127,4,888634955
294,304,3,889241466
450,764,3,887835478
456,1467,4,881374993
342,223,4,875318907
386,222,4,877654961
373,156,2,877098374
405,239,3,885546112
181,974,2,878963038
365,1409,2,891303454
399,1236,1,882511876
244,773,4,880602843
216,408,2,880233197
416,732,5,893212896
331,214,3,877196702
279,466,3,878262194
437,229,3,880142942
110,226,3,886988536
90,1087,4,891384885
496,183,2,876065259
474,79,5,887924027
110,56,1,886988449
178,279,3,882824028
409,264,1,881105366
405,1335,1,885549790
267,1080,3,878973854
235,295,4,889654483
399,646,3,882509971
405,805,1,885548877
455,2,4,879111786
70,479,5,884064444
500,1037,3,883865985
452,494,4,875264976
472,376,5,875982511
488,33,2,891294976
414,298,4,884999066
11,401,3,891904016
327,85,2,887819507
327,1093,4,887819614
354,1055,3,891217512
405,784,1,885547605
292,1132,4,881104481
459,3,2,879563288
270,526,4,876954945
210,195,4,887736429
453,11,5,877554174
118,7,5,875385198
301,660,2,882079334
90,481,5,891383687
457,635,4,882548467
83,204,5,880307922
394,208,5,880888746
5,428,4,875636793
500,292,3,883864578
295,43,4,879518107
145,482,3,882181659
506,1036,4,874874396
30,2,3,875061066
103,204,3,880423118
308,495,3,887738619
455,461,3,879112678
495,140,5,888635419
317,319,3,891446783
387,217,3,886481687
128,222,3,879967249
405,754,1,885548049
16,4,5,877726390
452,96,2,875275699
216,310,5,883981737
472,27,4,875980283
497,242,1,878759351
282,881,4,879949468
233,635,2,875508639
303,840,4,879466830
62,867,4,879371909
452,479,5,875263244
128,197,4,879966729
381,512,4,892696557
319,303,4,879975504
387,222,4,886481073
474,605,3,887924571
174,12,5,886439091
463,1372,2,890530703
448,295,4,891887161
214,475,4,891544052
185,1010,4,883524172
416,77,4,893142480
488,198,4,891375822
200,226,4,884130085
504,541,4,887831947
456,1009,4,881372849
227,321,4,879035963
417,415,4,879646986
158,89,5,880133189
328,1302,4,888641949
390,275,2,879694123
457,735,4,882393306
458,209,4,886397155
444,672,3,891979403
293,1198,3,888906990
269,157,3,891448092
488,401,3,891294014
175,147,3,877108146
4,210,3,892003374
198,298,2,884204427
416,314,5,893213444
7,199,5,892135346
355,356,4,879486422
49,622,2,888067096
505,140,4,889334129
409,12,4,881107056
387,542,4,886484561
435,654,4,884131515
291,465,5,874867912
430,1336,5,877226047
429,565,4,882387434
18,942,3,880129595
409,60,5,881108715
22,855,1,878886845
448,875,4,891889281
